listing_id,high,medium,low
6910794,0.9,0.03,0.07
6817531,0.01,0.96,0.03
7300890,0.01,0.8,0.19
6891662,0.01,0.87,0.12
6899653,0.07,0.59,0.34
6884748,0.0,1.0,0.0
6828359,0.12,0.5,0.38
6821375,0.27,0.05,0.68
6916540,0.5,0.25,0.25
6865253,0.02,0.94,0.04
6883334,0.04,0.84,0.12
6849925,0.0,1.0,0.0
6854705,0.03,0.79,0.18
6849495,0.3,0.31,0.39
6884297,0.07,0.48,0.45
6832503,0.09,0.85,0.06
6854408,0.0,0.87,0.13
6860406,0.03,0.84,0.13
6858440,0.03,0.78,0.19
6938304,0.07,0.49,0.44
6917699,0.03,0.53,0.44
6926217,0.0,0.93,0.07
6902949,0.82,0.01,0.17
6902956,0.0,1.0,0.0
6925154,0.04,0.46,0.5
6902325,0.04,0.29,0.67
6934885,0.01,0.91,0.08
6917886,0.17,0.28,0.55
6930854,0.0,0.66,0.34
6919409,0.02,0.78,0.2
6886849,0.0,0.92,0.08
6911254,0.1,0.26,0.64
6899818,0.02,0.12,0.86
6865399,0.78,0.17,0.05
6856521,0.05,0.53,0.42
6842748,0.17,0.18,0.65
6911642,0.22,0.35,0.43
6899323,0.03,0.6,0.37
6889953,0.38,0.43,0.19
6942523,0.04,0.7,0.26
6867285,0.0,0.69,0.31
6888861,0.02,0.65,0.33
6920873,0.01,0.4,0.59
6848720,0.58,0.13,0.29
6898474,0.0,0.98,0.02
6821840,0.02,0.41,0.57
6919785,0.06,0.91,0.03
6842032,0.01,0.86,0.13
6903991,0.0,0.62,0.38
6827614,0.01,0.64,0.35
6832752,0.0,0.96,0.04
6812266,0.08,0.81,0.11
6824576,0.0,0.79,0.21
6888016,0.0,0.91,0.09
6893527,0.0,0.75,0.25
6814657,0.21,0.58,0.21
6862352,0.01,0.8,0.19
6872170,0.08,0.6,0.32
6908413,0.0,1.0,0.0
6929178,0.02,0.83,0.15
6872898,0.07,0.35,0.58
6886611,0.01,0.88,0.11
6837119,0.24,0.33,0.43
6856608,0.0,0.87,0.13
6923035,0.0,0.96,0.04
6939174,0.0,0.79,0.21
6917710,0.0,0.64,0.36
6895512,0.6,0.15,0.25
6881058,0.08,0.92,0.0
6947018,0.48,0.13,0.39
6871994,0.0,0.97,0.03
6879126,0.08,0.63,0.29
6893353,0.58,0.34,0.08
6815636,0.03,0.48,0.49
6939834,0.0,1.0,0.0
6942143,0.04,0.84,0.12
6915558,0.0,0.98,0.02
6907193,0.01,0.89,0.1
6927891,0.1,0.24,0.66
6837749,0.23,0.44,0.33
6825742,0.06,0.91,0.03
6854996,0.1,0.68,0.22
6849434,0.02,0.55,0.43
6945399,0.01,0.92,0.07
6930730,0.0,0.96,0.04
6939994,0.03,0.9,0.07
6917771,0.01,0.9,0.09
6945243,0.02,0.8,0.18
6851664,0.01,0.93,0.06
6876168,0.23,0.27,0.5
6947246,0.0,0.91,0.09
6885291,0.12,0.65,0.23
6827223,0.01,0.77,0.22
6919322,0.0,0.36,0.64
6819402,0.0,0.83,0.17
6824328,0.04,0.65,0.31
6833755,0.05,0.38,0.57
6862700,0.0,0.14,0.86
6879205,0.05,0.7,0.25
6882778,0.02,0.95,0.03
6864342,0.0,0.95,0.05
6841050,0.4,0.02,0.58
6860876,0.07,0.36,0.57
6898900,0.11,0.8,0.09
6864045,0.07,0.81,0.12
6922562,0.0,0.49,0.51
6837780,0.01,0.46,0.53
6913262,0.06,0.55,0.39
6863539,0.01,0.61,0.38
6855248,0.0,0.6,0.4
6939787,0.01,0.93,0.06
6823318,0.18,0.27,0.55
6836401,0.14,0.13,0.73
6904934,0.11,0.56,0.33
6942910,0.03,0.61,0.36
6873815,0.22,0.37,0.41
6815823,0.03,0.34,0.63
6933339,0.02,0.84,0.14
6890928,0.3,0.4,0.3
6836514,0.0,1.0,0.0
6887943,0.04,0.3,0.66
6901477,0.0,0.98,0.02
6880183,0.0,0.87,0.13
6893882,0.02,0.92,0.06
6844829,0.11,0.59,0.3
6886003,0.02,0.68,0.3
6829089,0.03,0.62,0.35
6818705,0.0,0.9,0.1
6905462,0.12,0.76,0.12
6921965,0.01,0.96,0.03
6922519,0.18,0.11,0.71
6882239,0.0,0.99,0.01
6934788,0.05,0.76,0.19
6942970,0.06,0.58,0.36
6815328,0.08,0.21,0.71
6863749,0.01,0.99,0.0
6813360,0.01,0.95,0.04
6890673,0.04,0.92,0.04
6839809,0.05,0.68,0.27
6899255,0.03,0.47,0.5
6889305,0.03,0.65,0.32
6820097,0.1,0.32,0.58
6819677,0.0,0.78,0.22
6885030,0.01,0.87,0.12
6871572,0.21,0.22,0.57
6943015,0.42,0.33,0.25
6891000,0.04,0.74,0.22
6844437,0.11,0.27,0.62
6874544,0.05,0.82,0.13
6894130,0.06,0.38,0.56
6880757,0.3,0.68,0.02
6916878,0.01,0.89,0.1
6825481,0.16,0.27,0.57
6812315,0.06,0.54,0.4
6880503,0.06,0.81,0.13
6912357,0.04,0.86,0.1
6937141,0.0,0.72,0.28
6874475,0.07,0.75,0.18
6936571,0.0,0.95,0.05
6938855,0.49,0.34,0.17
6874473,0.0,0.83,0.17
6853221,0.51,0.11,0.38
6876073,0.06,0.61,0.33
6914077,0.07,0.87,0.06
6932990,0.0,0.91,0.09
6871646,0.0,1.0,0.0
6877367,0.0,0.81,0.19
6884447,0.12,0.52,0.36
6824392,0.14,0.62,0.24
6850517,0.0,0.96,0.04
6878767,0.11,0.57,0.32
6914069,0.04,0.92,0.04
6815675,0.37,0.37,0.26
6904929,0.0,0.99,0.01
6827525,0.0,0.93,0.07
6882664,0.22,0.48,0.3
6820937,0.1,0.34,0.56
6917072,0.16,0.49,0.35
6882984,0.03,0.87,0.1
6898813,0.02,0.75,0.23
6821698,0.03,0.89,0.08
6846885,0.13,0.54,0.33
6913778,0.04,0.81,0.15
6826695,0.0,1.0,0.0
6874767,0.0,0.97,0.03
6937776,0.23,0.18,0.59
6817671,0.01,0.92,0.07
6860412,0.08,0.22,0.7
6829691,0.27,0.23,0.5
6887773,0.07,0.49,0.44
6874305,0.19,0.65,0.16
6945256,0.01,0.98,0.01
6860570,0.02,0.72,0.26
6893188,0.0,0.85,0.15
6877760,0.04,0.93,0.03
6858305,0.02,0.94,0.04
6823085,0.3,0.57,0.13
6848585,0.25,0.21,0.54
6876898,0.01,0.86,0.13
6937167,0.02,0.68,0.3
6887180,0.04,0.45,0.51
6910571,0.16,0.57,0.27
6883524,0.16,0.83,0.01
6926274,0.03,0.94,0.03
6830413,0.01,0.35,0.64
6887840,0.0,0.83,0.17
6878805,0.07,0.56,0.37
6823293,0.2,0.73,0.07
6815960,0.06,0.68,0.26
6851237,0.0,0.98,0.02
6815089,0.0,0.95,0.05
6877701,0.0,0.9,0.1
6819919,0.06,0.89,0.05
6878879,0.0,0.99,0.01
6913258,0.09,0.66,0.25
6932615,0.09,0.8,0.11
6831337,0.01,0.91,0.08
6943664,0.0,0.99,0.01
6919662,0.09,0.56,0.35
6890573,0.0,0.98,0.02
6862408,0.03,0.45,0.52
6832475,0.02,0.65,0.33
6829393,0.0,0.98,0.02
6865724,0.0,0.98,0.02
6944536,0.0,1.0,0.0
6945140,0.0,0.99,0.01
6862023,0.01,0.57,0.42
6876078,0.0,0.96,0.04
6888622,0.11,0.75,0.14
6846630,0.06,0.65,0.29
6913418,0.02,0.69,0.29
6854862,0.0,0.99,0.01
6858549,0.01,0.68,0.31
6904732,0.0,1.0,0.0
6869448,0.0,0.93,0.07
6865323,0.01,0.98,0.01
6873378,0.0,0.78,0.22
6846016,0.01,0.98,0.01
6818065,0.01,0.93,0.06
6838758,0.0,0.9,0.1
6857893,0.0,0.99,0.01
6899589,0.03,0.95,0.02
6833165,0.09,0.35,0.56
6844929,0.0,1.0,0.0
6932818,0.01,0.86,0.13
6842739,0.03,0.89,0.08
6935494,0.0,0.61,0.39
6916733,0.0,0.96,0.04
6916538,0.65,0.11,0.24
6894278,0.06,0.4,0.54
6939396,0.03,0.96,0.01
6914752,0.0,0.76,0.24
6932778,0.0,0.95,0.05
6824380,0.0,0.91,0.09
6819596,0.2,0.75,0.05
6875886,0.04,0.59,0.37
6843935,0.0,1.0,0.0
6917363,0.0,0.96,0.04
6868382,0.06,0.52,0.42
6918468,0.29,0.35,0.36
6855560,0.21,0.12,0.67
6816731,0.03,0.65,0.32
6925764,0.08,0.63,0.29
6913068,0.0,0.95,0.05
6828445,0.01,0.92,0.07
6867865,0.19,0.52,0.29
6820397,0.0,0.96,0.04
6852197,0.05,0.66,0.29
6907838,0.0,0.99,0.01
6865896,0.01,0.99,0.0
6840250,0.17,0.67,0.16
6926011,0.01,0.97,0.02
6893100,0.0,0.89,0.11
6867538,0.01,0.98,0.01
6884360,0.14,0.28,0.58
6903964,0.0,0.77,0.23
6907851,0.0,0.94,0.06
6844290,0.18,0.67,0.15
6947597,0.03,0.29,0.68
6895423,0.0,0.46,0.54
6812077,0.08,0.73,0.19
6903956,0.0,0.97,0.03
6881005,0.03,0.56,0.41
6835379,0.0,1.0,0.0
6882352,0.04,0.69,0.27
6884758,0.29,0.28,0.43
6924212,0.05,0.73,0.22
6860601,0.0,0.82,0.18
6840081,0.02,0.86,0.12
6922337,0.1,0.39,0.51
6913616,0.21,0.23,0.56
6937820,0.03,0.7,0.27
6893933,0.04,0.72,0.24
6832604,0.0,0.98,0.02
6915282,0.04,0.84,0.12
6827899,0.01,0.79,0.2
6934855,0.01,0.25,0.74
6861826,0.0,0.93,0.07
6871643,0.0,0.95,0.05
6842542,0.0,0.92,0.08
6934145,0.0,0.98,0.02
6829365,0.15,0.34,0.51
6859483,0.03,0.79,0.18
6861377,0.04,0.5,0.46
6848960,0.31,0.58,0.11
6918850,0.0,0.92,0.08
6916867,0.26,0.17,0.57
6895840,0.0,0.99,0.01
6813539,0.17,0.18,0.65
6890328,0.16,0.23,0.61
6879406,0.0,0.97,0.03
6824924,0.09,0.39,0.52
6911302,0.08,0.67,0.25
6918742,0.17,0.15,0.68
6910586,0.01,0.85,0.14
6821750,0.04,0.89,0.07
6860647,0.05,0.32,0.63
6932873,0.03,0.32,0.65
6846053,0.03,0.79,0.18
6940365,0.02,0.97,0.01
6931867,0.0,0.94,0.06
6876383,0.01,0.97,0.02
6910980,0.0,0.9,0.1
6880877,0.08,0.75,0.17
6839552,0.08,0.2,0.72
6838051,0.31,0.01,0.68
6928201,0.34,0.16,0.5
6945608,0.08,0.39,0.53
6816147,0.16,0.63,0.21
6868129,0.04,0.64,0.32
6849448,0.14,0.81,0.05
6930856,0.0,0.85,0.15
6889594,0.22,0.28,0.5
6842682,0.0,0.85,0.15
6880366,0.1,0.29,0.61
6835063,0.0,0.95,0.05
6820479,0.31,0.14,0.55
6882057,0.0,0.87,0.13
6834440,0.04,0.69,0.27
6880846,0.02,0.93,0.05
6847248,0.0,1.0,0.0
6868368,0.0,1.0,0.0
6943505,0.0,0.97,0.03
6880747,0.03,0.84,0.13
6933565,0.04,0.74,0.22
6888511,0.02,0.98,0.0
6942704,0.04,0.45,0.51
6840304,0.1,0.73,0.17
6856860,0.0,0.75,0.25
6884921,0.0,0.96,0.04
6937417,0.04,0.94,0.02
6831129,0.04,0.68,0.28
6936660,0.02,0.73,0.25
6940667,0.0,0.95,0.05
6825434,0.01,0.97,0.02
6848114,0.07,0.69,0.24
6947758,0.52,0.17,0.31
6897002,0.08,0.57,0.35
6926661,0.0,0.99,0.01
6867411,0.0,0.74,0.26
6910154,0.06,0.85,0.09
6922324,0.02,0.76,0.22
6863068,0.04,0.78,0.18
6912109,0.01,0.88,0.11
6918609,0.07,0.73,0.2
6889300,0.17,0.68,0.15
6837794,0.01,0.75,0.24
6943098,0.16,0.52,0.32
6927601,0.12,0.61,0.27
6897826,0.02,0.88,0.1
6882892,0.0,0.9,0.1
6873384,0.15,0.48,0.37
6934693,0.01,0.95,0.04
6898157,0.0,0.97,0.03
6837355,0.0,0.95,0.05
6830595,0.22,0.36,0.42
6943561,0.25,0.1,0.65
6844380,0.27,0.28,0.45
6814286,0.04,0.57,0.39
6898520,0.04,0.52,0.44
6940979,0.51,0.25,0.24
6851090,0.2,0.53,0.27
6830287,0.2,0.8,0.0
6933575,0.01,0.28,0.71
6938972,0.03,0.86,0.11
6888315,0.0,1.0,0.0
6855106,0.0,0.96,0.04
6838237,0.09,0.83,0.08
6901024,0.0,0.89,0.11
6846627,0.0,0.98,0.02
6852685,0.04,0.73,0.23
6831610,0.02,0.27,0.71
6943538,0.02,0.55,0.43
6911637,0.0,0.99,0.01
6854543,0.05,0.77,0.18
6940451,0.0,0.85,0.15
6819530,0.15,0.73,0.12
6840326,0.01,0.83,0.16
6834204,0.0,0.97,0.03
6902518,0.04,0.69,0.27
6930253,0.36,0.33,0.31
6828293,0.0,0.97,0.03
6816478,0.05,0.51,0.44
6868890,0.0,0.86,0.14
6879338,0.04,0.76,0.2
6898532,0.01,0.96,0.03
6899965,0.0,0.93,0.07
6822218,0.27,0.56,0.17
6814018,0.18,0.76,0.06
6896376,0.05,0.71,0.24
6918670,0.29,0.42,0.29
6867839,0.0,0.98,0.02
6823554,0.0,0.97,0.03
6934798,0.05,0.64,0.31
6820823,0.18,0.27,0.55
6880212,0.04,0.83,0.13
6934814,0.0,0.93,0.07
7254134,0.01,0.98,0.01
6938303,0.61,0.05,0.34
6813807,0.02,0.48,0.5
6878604,0.0,0.91,0.09
6876763,0.0,0.89,0.11
6844352,0.0,1.0,0.0
6915939,0.2,0.49,0.31
6855445,0.01,0.63,0.36
6818668,0.03,0.29,0.68
6836527,0.0,0.94,0.06
6831717,0.01,0.91,0.08
6937162,0.01,0.86,0.13
6922876,0.02,0.63,0.35
6940972,0.04,0.84,0.12
6883790,0.06,0.41,0.53
6921643,0.02,0.33,0.65
6935700,0.01,0.86,0.13
6827025,0.0,0.72,0.28
6943096,0.04,0.88,0.08
6879610,0.01,0.8,0.19
6935762,0.01,0.66,0.33
6925042,0.0,0.92,0.08
6821601,0.05,0.86,0.09
6926810,0.0,0.87,0.13
6946532,0.0,0.97,0.03
6875171,0.03,0.52,0.45
6812321,0.02,0.86,0.12
6822697,0.37,0.23,0.4
6941294,0.0,0.75,0.25
6873564,0.0,1.0,0.0
6926791,0.0,0.89,0.11
6878128,0.03,0.06,0.91
6927428,0.09,0.75,0.16
6812674,0.1,0.81,0.09
6881774,0.14,0.37,0.49
6865238,0.2,0.32,0.48
6841710,0.43,0.46,0.11
6856334,0.0,0.97,0.03
6906462,0.0,1.0,0.0
6837438,0.08,0.75,0.17
6908277,0.0,0.35,0.65
6841291,0.06,0.76,0.18
6915178,0.06,0.21,0.73
6893031,0.16,0.46,0.38
6894985,0.52,0.29,0.19
6931134,0.05,0.29,0.66
6872264,0.44,0.3,0.26
6816953,0.19,0.59,0.22
6893253,0.0,0.96,0.04
6943822,0.0,0.84,0.16
6946313,0.01,0.86,0.13
6839443,0.0,0.99,0.01
6911338,0.02,0.89,0.09
6917884,0.05,0.79,0.16
6823126,0.02,0.95,0.03
6939488,0.08,0.76,0.16
6905685,0.0,0.9,0.1
6894092,0.0,0.99,0.01
6812181,0.04,0.71,0.25
6854610,0.08,0.74,0.18
6873754,0.22,0.46,0.32
6859181,0.98,0.01,0.01
6825402,0.02,0.83,0.15
6819526,0.0,0.99,0.01
6896065,0.0,1.0,0.0
6931793,0.08,0.56,0.36
6907360,0.02,0.76,0.22
6813182,0.15,0.76,0.09
6823959,0.04,0.91,0.05
6942189,0.29,0.29,0.42
6844384,0.08,0.9,0.02
6836888,0.31,0.4,0.29
6917844,0.01,0.83,0.16
6937842,0.01,0.59,0.4
6926917,0.0,0.61,0.39
6936310,0.0,0.35,0.65
6849109,0.19,0.58,0.23
6831018,0.0,0.97,0.03
6909842,0.0,0.98,0.02
6861360,0.01,0.91,0.08
6883414,0.09,0.71,0.2
6876026,0.02,0.75,0.23
6932265,0.57,0.03,0.4
6870949,0.01,0.91,0.08
6831335,0.1,0.65,0.25
6895698,0.01,0.61,0.38
6889889,0.18,0.47,0.35
6876679,0.02,0.84,0.14
6947097,0.32,0.24,0.44
6874970,0.0,0.95,0.05
6831069,0.11,0.13,0.76
6833628,0.03,0.76,0.21
6819282,0.08,0.55,0.37
6825025,0.0,0.91,0.09
6856513,0.1,0.59,0.31
6928711,0.0,1.0,0.0
6832548,0.1,0.49,0.41
6881870,0.04,0.57,0.39
6866978,0.17,0.4,0.43
6917187,0.13,0.45,0.42
6927475,0.02,0.69,0.29
6903243,0.03,0.58,0.39
6876188,0.02,0.74,0.24
6922219,0.0,0.26,0.74
6920897,0.05,0.67,0.28
6812177,0.02,0.94,0.04
6941047,0.01,0.33,0.66
6827609,0.01,0.94,0.05
6934328,0.0,0.92,0.08
6937556,0.13,0.09,0.78
6879765,0.11,0.29,0.6
6942927,0.0,1.0,0.0
6945170,0.03,0.84,0.13
6901915,0.09,0.77,0.14
6824475,0.07,0.44,0.49
6832968,0.03,0.89,0.08
6905079,0.0,0.75,0.25
6940297,0.05,0.05,0.9
6911080,0.02,0.38,0.6
6917208,0.07,0.72,0.21
6858925,0.06,0.7,0.24
6944112,0.26,0.47,0.27
6885816,0.0,0.77,0.23
6837733,0.0,0.78,0.22
6828658,0.15,0.5,0.35
6839429,0.07,0.49,0.44
6837661,0.41,0.47,0.12
6883255,0.01,0.72,0.27
6833054,0.07,0.43,0.5
7675463,0.0,0.87,0.13
6871526,0.0,0.87,0.13
6876295,0.05,0.78,0.17
6840357,0.02,0.57,0.41
6917531,0.0,0.96,0.04
6886057,0.17,0.15,0.68
6833734,0.17,0.51,0.32
6908098,0.15,0.74,0.11
6860562,0.01,0.96,0.03
6859167,0.0,0.92,0.08
6812141,0.0,0.87,0.13
6919431,0.0,0.92,0.08
6869389,0.03,0.85,0.12
6906034,0.0,0.94,0.06
6864681,0.0,0.98,0.02
6893982,0.02,0.9,0.08
6862160,0.01,0.98,0.01
6854804,0.01,0.73,0.26
6936651,0.02,0.87,0.11
6837450,0.15,0.57,0.28
6908259,0.96,0.02,0.02
6916539,0.0,0.89,0.11
6947176,0.57,0.24,0.19
6933958,0.39,0.12,0.49
6816549,0.19,0.25,0.56
6876117,0.0,0.98,0.02
6848605,0.02,0.68,0.3
6840659,0.02,0.91,0.07
6823496,0.25,0.22,0.53
6912609,0.0,1.0,0.0
6924524,0.01,0.47,0.52
6938236,0.01,0.85,0.14
6865751,0.01,0.95,0.04
6936323,0.0,0.94,0.06
6868422,0.2,0.62,0.18
6940189,0.0,0.45,0.55
6888941,0.0,1.0,0.0
6831598,0.02,0.69,0.29
6939963,0.0,0.96,0.04
6897175,0.61,0.07,0.32
6816167,0.01,0.87,0.12
6812965,0.01,0.92,0.07
6875959,0.0,1.0,0.0
6925644,0.0,0.16,0.84
6874269,0.01,0.66,0.33
6814721,0.06,0.82,0.12
6922432,0.0,0.85,0.15
6858861,0.03,0.85,0.12
6835339,0.02,0.82,0.16
6896997,0.31,0.53,0.16
6921134,0.02,0.78,0.2
6883685,0.23,0.13,0.64
6911406,0.02,0.97,0.01
6825733,0.31,0.41,0.28
6884462,0.23,0.51,0.26
6858682,0.0,1.0,0.0
6894013,0.17,0.52,0.31
6856391,0.17,0.55,0.28
6828064,0.0,0.95,0.05
6817336,0.0,0.88,0.12
6819178,0.21,0.66,0.13
6887757,0.15,0.3,0.55
6946859,0.13,0.66,0.21
6855963,0.0,0.96,0.04
6839828,0.04,0.67,0.29
6870806,0.06,0.23,0.71
6880221,0.08,0.5,0.42
6921809,0.04,0.83,0.13
6897069,0.25,0.34,0.41
6897157,0.5,0.12,0.38
6898912,0.0,0.82,0.18
6856271,0.16,0.79,0.05
6888381,0.02,0.49,0.49
6917882,0.29,0.57,0.14
6931260,0.0,0.98,0.02
6849996,0.12,0.39,0.49
6887973,0.06,0.63,0.31
6850205,0.16,0.39,0.45
6845657,0.12,0.73,0.15
6930302,0.01,0.93,0.06
6852391,0.04,0.64,0.32
6920411,0.29,0.53,0.18
6907999,0.0,0.97,0.03
6864094,0.01,0.71,0.28
6813852,0.01,0.75,0.24
6896558,0.08,0.85,0.07
6858919,0.01,0.37,0.62
6847828,0.04,0.89,0.07
6925116,0.04,0.75,0.21
6854687,0.15,0.53,0.32
6946415,0.0,0.36,0.64
6827859,0.01,0.98,0.01
6884313,0.24,0.09,0.67
6848651,0.01,0.71,0.28
6874534,0.02,0.69,0.29
6908942,0.56,0.06,0.38
6894718,0.0,0.91,0.09
6876449,0.1,0.28,0.62
6825630,0.1,0.71,0.19
6864334,0.0,0.85,0.15
6876658,0.01,0.69,0.3
6842370,0.22,0.55,0.23
6835467,0.24,0.42,0.34
7227368,0.11,0.8,0.09
6859482,0.08,0.71,0.21
6878641,0.0,0.82,0.18
6869916,0.0,0.98,0.02
6841060,0.01,0.91,0.08
6887832,0.02,0.91,0.07
6905898,0.0,1.0,0.0
6948090,0.02,0.87,0.11
6839851,0.06,0.59,0.35
6934051,0.0,0.86,0.14
6888727,0.38,0.27,0.35
6892109,0.23,0.1,0.67
6908544,0.18,0.62,0.2
6921725,0.01,0.89,0.1
6932343,0.06,0.41,0.53
6914309,0.0,0.74,0.26
6919805,0.06,0.77,0.17
6947828,0.02,0.62,0.36
6920362,0.0,0.97,0.03
6877834,0.23,0.39,0.38
6876966,0.13,0.55,0.32
6823918,0.06,0.84,0.1
6871243,0.0,0.91,0.09
6928189,0.13,0.42,0.45
6852455,0.03,0.77,0.2
6831811,0.23,0.32,0.45
6904276,0.02,0.86,0.12
6831589,0.01,0.64,0.35
6901814,0.17,0.55,0.28
6854667,0.85,0.07,0.08
6836299,0.13,0.53,0.34
6887919,0.0,0.97,0.03
6927679,0.08,0.51,0.41
6855908,0.0,0.99,0.01
6854766,0.01,0.8,0.19
6847472,0.11,0.79,0.1
6862519,0.05,0.71,0.24
6938819,0.14,0.62,0.24
6945434,0.19,0.61,0.2
6832722,0.79,0.2,0.01
6852707,0.0,0.99,0.01
6834945,0.02,0.97,0.01
6890316,0.06,0.51,0.43
6816620,0.0,0.97,0.03
6945175,0.0,0.96,0.04
6914016,0.04,0.87,0.09
6852619,0.01,0.65,0.34
6813211,0.29,0.11,0.6
6820546,0.03,0.92,0.05
6836128,0.01,0.94,0.05
6850557,0.1,0.37,0.53
6864997,0.03,0.95,0.02
6883705,0.0,0.97,0.03
6898767,0.0,0.96,0.04
6866020,0.0,0.96,0.04
6847427,0.07,0.25,0.68
6841013,0.03,0.82,0.15
6909469,0.0,0.65,0.35
6922473,0.0,0.94,0.06
6925906,0.08,0.61,0.31
6946014,0.06,0.63,0.31
6820739,0.14,0.34,0.52
6927559,0.66,0.14,0.2
6931036,0.0,0.4,0.6
6918163,0.04,0.88,0.08
6893604,0.09,0.61,0.3
6868844,0.04,0.91,0.05
6814537,0.76,0.1,0.14
6916118,0.07,0.88,0.05
6838509,0.0,0.81,0.19
6919725,0.05,0.36,0.59
6932476,0.0,0.99,0.01
6860496,0.03,0.41,0.56
6837521,0.0,0.97,0.03
6913204,0.0,0.68,0.32
6947516,0.06,0.54,0.4
6838117,0.0,0.8,0.2
6933366,0.03,0.51,0.46
6898450,0.03,0.57,0.4
6819926,0.0,0.98,0.02
6947698,0.01,0.69,0.3
6838721,0.0,0.99,0.01
6936661,0.02,0.7,0.28
6912257,0.05,0.58,0.37
6905569,0.0,0.97,0.03
6927167,0.82,0.07,0.11
6820358,0.08,0.73,0.19
6945045,0.0,0.82,0.18
6866884,0.23,0.36,0.41
6820658,0.06,0.85,0.09
6826462,0.01,0.48,0.51
6932390,0.04,0.82,0.14
6905031,0.21,0.14,0.65
6923011,0.03,0.74,0.23
6908504,0.35,0.32,0.33
6881050,0.28,0.47,0.25
6892968,0.01,0.88,0.11
7346996,0.12,0.69,0.19
6876206,0.01,0.98,0.01
6813475,0.27,0.54,0.19
6838465,0.05,0.72,0.23
6899364,0.01,0.95,0.04
6891616,0.0,0.96,0.04
6836715,0.01,0.95,0.04
6829616,0.01,0.88,0.11
6829144,0.0,0.88,0.12
6893064,0.0,0.64,0.36
6861300,0.01,0.96,0.03
6926847,0.0,0.33,0.67
6894021,0.0,0.28,0.72
6897946,0.08,0.84,0.08
6835716,0.02,0.76,0.22
6832160,0.43,0.3,0.27
6835291,0.05,0.84,0.11
6945184,0.0,0.97,0.03
6937850,0.01,0.69,0.3
6899603,0.13,0.46,0.41
6903105,0.36,0.57,0.07
6828476,0.0,0.84,0.16
6835098,0.0,0.98,0.02
6830512,0.03,0.94,0.03
6879997,0.04,0.63,0.33
6835955,0.13,0.55,0.32
6875250,0.01,0.82,0.17
6932794,0.09,0.67,0.24
6948263,0.01,0.29,0.7
6867201,0.2,0.31,0.49
6882748,0.1,0.59,0.31
6902842,0.05,0.64,0.31
6847535,0.34,0.37,0.29
6825267,0.06,0.66,0.28
6909277,0.05,0.84,0.11
6931179,0.0,0.99,0.01
6896746,0.03,0.22,0.75
6937073,0.0,0.7,0.3
6934627,0.0,0.98,0.02
6887878,0.46,0.19,0.35
6921531,0.03,0.88,0.09
6897461,0.07,0.52,0.41
6862066,0.38,0.33,0.29
6851531,0.01,0.46,0.53
6928550,0.0,0.83,0.17
6945851,0.01,0.86,0.13
6946955,0.0,1.0,0.0
6869136,0.03,0.31,0.66
6908667,0.05,0.88,0.07
6820525,0.12,0.42,0.46
6887970,0.05,0.71,0.24
6848365,0.05,0.68,0.27
6816173,0.0,0.93,0.07
6900732,0.0,0.99,0.01
6815786,0.01,0.87,0.12
6945972,0.13,0.59,0.28
6848445,0.09,0.52,0.39
6856486,0.09,0.59,0.32
6867010,0.05,0.93,0.02
6828257,0.1,0.28,0.62
6871807,0.0,0.97,0.03
6889959,0.05,0.62,0.33
6915510,0.0,0.99,0.01
6905402,0.0,1.0,0.0
6826100,0.03,0.76,0.21
6848893,0.02,0.51,0.47
6812883,0.19,0.22,0.59
6866095,0.0,0.98,0.02
6931127,0.0,0.99,0.01
6829407,0.09,0.62,0.29
6867548,0.46,0.33,0.21
6890847,0.04,0.91,0.05
6916429,0.2,0.23,0.57
6884716,0.64,0.11,0.25
6896897,0.27,0.25,0.48
6941572,0.01,0.94,0.05
6945277,0.12,0.74,0.14
6831928,0.01,0.69,0.3
6932687,0.01,0.78,0.21
6873877,0.02,0.9,0.08
6876620,0.0,1.0,0.0
6936163,0.0,0.93,0.07
6912398,0.11,0.65,0.24
6917655,0.0,0.99,0.01
6941149,0.0,0.94,0.06
6941378,0.0,0.96,0.04
6882453,0.0,0.72,0.28
6868451,0.09,0.49,0.42
6945881,0.08,0.8,0.12
6822541,0.05,0.78,0.17
6884355,0.07,0.13,0.8
6872049,0.02,0.65,0.33
6890740,0.0,0.88,0.12
6840897,0.05,0.8,0.15
6847694,0.06,0.84,0.1
6938196,0.0,0.91,0.09
6939526,0.01,0.89,0.1
6917529,0.19,0.7,0.11
6885636,0.02,0.93,0.05
6926453,0.03,0.19,0.78
6844636,0.09,0.64,0.27
6879293,0.58,0.14,0.28
6924780,0.74,0.21,0.05
6881024,0.06,0.88,0.06
6851374,0.19,0.66,0.15
6850953,0.0,0.91,0.09
6892292,0.01,0.97,0.02
6886159,0.01,0.97,0.02
6849877,0.0,0.97,0.03
6940840,0.0,0.99,0.01
6926838,0.08,0.49,0.43
6879243,0.17,0.31,0.52
6944286,0.01,0.54,0.45
6915587,0.28,0.26,0.46
6881904,0.06,0.61,0.33
6899258,0.0,0.88,0.12
6855460,0.35,0.17,0.48
6864884,0.02,0.84,0.14
6868209,0.11,0.73,0.16
6853834,0.04,0.78,0.18
6933228,0.04,0.66,0.3
6929227,0.06,0.65,0.29
6928834,0.0,0.62,0.38
6812269,0.01,0.91,0.08
6851446,0.06,0.64,0.3
6930820,0.0,1.0,0.0
6875310,0.11,0.43,0.46
6932397,0.1,0.42,0.48
